Bundesland;Altersgruppen;Geschlecht;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
          Thüringen;        25 bis unter 30 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        30 bis unter 35 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        30 bis unter 35 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        30 bis unter 35 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        30 bis unter 35 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        35 bis unter 40 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        35 bis unter 40 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        35 bis unter 40 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        35 bis unter 40 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        40 bis unter 45 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        40 bis unter 45 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        40 bis unter 45 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        40 bis unter 45 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        45 bis unter 50 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        45 bis unter 50 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        45 bis unter 50 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        45 bis unter 50 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        50 bis unter 55 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        50 bis unter 55 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        50 bis unter 55 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        50 bis unter 55 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        55 bis unter 60 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        55 bis unter 60 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        55 bis unter 60 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        55 bis unter 60 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        60 bis unter 65 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        60 bis unter 65 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        60 bis unter 65 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        60 bis unter 65 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        65 bis unter 70 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        65 bis unter 70 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        65 bis unter 70 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        65 bis unter 70 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        70 bis unter 75 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        70 bis unter 75 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        70 bis unter 75 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        70 bis unter 75 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        75 bis unter 80 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        75 bis unter 80 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        75 bis unter 80 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        75 bis unter 80 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        80 bis unter 85 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        80 bis unter 85 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        80 bis unter 85 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        80 bis unter 85 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        85 bis unter 90 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        85 bis unter 90 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        85 bis unter 90 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        85 bis unter 90 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        90 bis unter 95 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        90 bis unter 95 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        90 bis unter 95 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        90 bis unter 95 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        95 Jahre und älter;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        95 Jahre und älter;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        95 Jahre und älter;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        95 Jahre und älter;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        Unbekannt;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        Unbekannt;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        Unbekannt;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
          Thüringen;        Unbekannt;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Wohnsitz im Ausland;Alle Altersgruppen;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;Alle Altersgruppen;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;Alle Altersgruppen;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;Alle Altersgruppen;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unter 1 Jahr;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unter 1 Jahr;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unter 1 Jahr;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unter 1 Jahr;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        1 Jahr bis unter 5 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        1 Jahr bis unter 5 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        1 Jahr bis unter 5 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        1 Jahr bis unter 5 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        5 bis unter 10 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        5 bis unter 10 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        5 bis unter 10 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        5 bis unter 10 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        10 bis unter 15 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        10 bis unter 15 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        10 bis unter 15 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        10 bis unter 15 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        15 bis unter 20 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        15 bis unter 20 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        15 bis unter 20 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        15 bis unter 20 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        20 bis unter 25 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        20 bis unter 25 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        20 bis unter 25 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        20 bis unter 25 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        25 bis unter 30 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        25 bis unter 30 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        25 bis unter 30 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        25 bis unter 30 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        30 bis unter 35 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        30 bis unter 35 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        30 bis unter 35 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        30 bis unter 35 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        35 bis unter 40 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        35 bis unter 40 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        35 bis unter 40 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        35 bis unter 40 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        40 bis unter 45 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        40 bis unter 45 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        40 bis unter 45 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        40 bis unter 45 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        45 bis unter 50 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        45 bis unter 50 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        45 bis unter 50 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        45 bis unter 50 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        50 bis unter 55 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        50 bis unter 55 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        50 bis unter 55 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        50 bis unter 55 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        55 bis unter 60 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        55 bis unter 60 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        55 bis unter 60 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        55 bis unter 60 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        60 bis unter 65 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        60 bis unter 65 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        60 bis unter 65 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        60 bis unter 65 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        65 bis unter 70 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        65 bis unter 70 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        65 bis unter 70 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        65 bis unter 70 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        70 bis unter 75 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        70 bis unter 75 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        70 bis unter 75 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        70 bis unter 75 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        75 bis unter 80 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        75 bis unter 80 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        75 bis unter 80 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        75 bis unter 80 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        80 bis unter 85 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        80 bis unter 85 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        80 bis unter 85 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        80 bis unter 85 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        85 bis unter 90 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        85 bis unter 90 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        85 bis unter 90 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        85 bis unter 90 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        90 bis unter 95 Jahre;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        90 bis unter 95 Jahre;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        90 bis unter 95 Jahre;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        90 bis unter 95 Jahre;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        95 Jahre und älter;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        95 Jahre und älter;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        95 Jahre und älter;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        95 Jahre und älter;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unbekannt;Alle Geschlechter;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unbekannt;Männlich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unbekannt;        Weiblich;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        Wohnsitz im Ausland;        Unbekannt;        Unbekannt;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
        keine Angabe;Alle Altersgruppen;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;Alle Altersgruppen;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;Alle Altersgruppen;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;Alle Altersgruppen;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        Unter 1 Jahr;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        Unter 1 Jahr;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        Unter 1 Jahr;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        Unter 1 Jahr;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        1 Jahr bis unter 5 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        1 Jahr bis unter 5 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        1 Jahr bis unter 5 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        1 Jahr bis unter 5 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        5 bis unter 10 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        5 bis unter 10 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        5 bis unter 10 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        5 bis unter 10 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        10 bis unter 15 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        10 bis unter 15 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        10 bis unter 15 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        10 bis unter 15 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        15 bis unter 20 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        15 bis unter 20 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        15 bis unter 20 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        15 bis unter 20 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        20 bis unter 25 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        20 bis unter 25 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        20 bis unter 25 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        20 bis unter 25 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        25 bis unter 30 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        25 bis unter 30 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        25 bis unter 30 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        25 bis unter 30 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        30 bis unter 35 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        30 bis unter 35 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        30 bis unter 35 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        30 bis unter 35 Jahre;        Unbekannt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        35 bis unter 40 Jahre;Alle Geschlechter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        35 bis unter 40 Jahre;Männlich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        keine Angabe;        35 bis unter 40 Jahre;        Weiblich;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
